topic_id,topic_word,prob
0,소련,0.011582883074879646
0,대하,0.009109786711633205
0,가지,0.00646154535934329
0,사람,0.0060056038200855255
0,미국,0.005978002678602934
0,말하,0.005696957465261221
0,독일,0.004615989979356527
0,위하,0.0037191431038081646
0,정부,0.0036920534912496805
0,러시아,0.003656440880149603
0,소비,0.0036221700720489025
0,그것,0.0036080798599869013
0,스탈린,0.0035849064588546753
0,생각,0.0035010711289942265
0,못하,0.0032013836316764355
0,국가,0.003168619005009532
0,그리,0.003109028795734048
0,전쟁,0.0030327902641147375
0,미국인,0.0030177058652043343
0,모든,0.002931710798293352
0,그러,0.0028167611453682184
0,계획,0.00276393536478281
0,노동자,0.002534510102123022
0,관하,0.0025233502965420485
0,가장,0.002496266970410943
0,사실,0.002475263550877571
0,지방,0.0024671354331076145
0,내가,0.0024034916423261166
0,주의,0.0023812660947442055
0,보이,0.0023805557284504175
1,소련,0.012349911034107208
1,가지,0.00767575204372406
1,대하,0.007243088446557522
1,사람,0.007224328350275755
1,독일,0.006086893379688263
1,미국,0.005384995136409998
1,정부,0.005178216379135847
1,그것,0.004767502658069134
1,위하,0.004473456647247076
1,말하,0.0043843151070177555
1,러시아,0.0038370781112462282
1,모든,0.003559392411261797
1,전쟁,0.0034671309404075146
1,그리,0.0033661974593997
1,생각,0.0033371371682733297
1,못하,0.0032293060794472694
1,계획,0.003158186562359333
1,가장,0.0030090450309216976
1,독일인,0.002974927192553878
1,주의,0.0029722803737968206
1,관하,0.0027473962400108576
1,미국인,0.0027247329708188772
1,국가,0.0025956740137189627
1,소비,0.0025473858695477247
1,그러,0.0024603065103292465
1,공장,0.002239570952951908
1,사실,0.00223333016037941
1,스탈린,0.0021988446824252605
1,국민,0.002141326665878296
1,지방,0.0021395704243332148
2,소련,0.012987766414880753
2,미국,0.00972247775644064
2,사람,0.006716905161738396
2,대하,0.005408395081758499
2,가지,0.005346457939594984
2,그것,0.0044227344915270805
2,정부,0.004412577021867037
2,위하,0.004345569759607315
2,말하,0.004069307819008827
2,국가,0.0040683443658053875
2,전쟁,0.0038552710320800543
2,못하,0.0035455336328595877
2,생각,0.0033052798826247454
2,그리,0.003201107494533062
2,모든,0.0030741437803953886
2,그러,0.0030635762959718704
2,독일,0.0030157885048538446
2,미국인,0.002986056264489889
2,소비,0.0028551099821925163
2,스탈린,0.0028424442280083895
2,관하,0.00275274645537138
2,사실,0.002727390266954899
2,자유,0.002709985477849841
2,주의,0.0026857340708374977
2,세계,0.002623411826789379
2,어떻,0.0023969165049493313
2,신문,0.0023679472506046295
2,의미,0.002340537030249834
2,러시아,0.0023353334981948137
2,의하,0.0023137573152780533
3,소련,0.01365625485777855
3,대하,0.006912405136972666
3,가지,0.006588115356862545
3,사람,0.0057916888035833836
3,미국,0.005688928533345461
3,정부,0.005141282919794321
3,위하,0.003602593904361129
3,그리,0.0035954804625362158
3,독일,0.0034922868944704533
3,말하,0.0034304680302739143
3,그것,0.003283469006419182
3,공장,0.003271936671808362
3,스탈린,0.003205027198418975
3,관하,0.0030949595384299755
3,모든,0.0030369816813617945
3,못하,0.0029606549069285393
3,생각,0.0029457511845976114
3,소비,0.002926039509475231
3,가장,0.0029246180783957243
3,노동자,0.002884026849642396
3,공업,0.002854458522051573
3,전쟁,0.0028076523449271917
3,러시아,0.0027690574061125517
3,주의,0.0027322557289153337
3,국가,0.002533324295654893
3,자유,0.00249562063254416
3,마니아,0.0024374916683882475
3,의하,0.002418900839984417
3,계획,0.0023314976133406162
3,때문,0.0023178691044449806
4,소련,0.012930145487189293
4,가지,0.008035014383494854
4,미국,0.0074680885300040245
4,사람,0.007362164091318846
4,대하,0.005110567435622215
4,전쟁,0.005039922893047333
4,말하,0.004306391347199678
4,위하,0.0040314821526408195
4,정부,0.0038685789331793785
4,그것,0.003746150294318795
4,그리,0.0037360999267548323
4,모든,0.0032773660495877266
4,스탈린,0.003213606309145689
4,마니아,0.003163412446156144
4,못하,0.003117977874353528
4,독일,0.003115395549684763
4,그러,0.0030703500378876925
4,노동자,0.002877633087337017
4,사실,0.0028128831181675196
4,공업,0.002754875225946307
4,의하,0.002627842826768756
4,소비,0.0025410924572497606
4,주의,0.002492820378392935
4,국가,0.0023956368677318096
4,지방,0.0022899277973920107
4,흑인,0.002254299120977521
4,신문,0.002253928454592824
4,미국인,0.002233638893812895
4,보이,0.002207142533734441
4,때문,0.0021705133840441704
5,소련,0.009975635446608067
5,사람,0.006649150513112545
5,대하,0.005754369776695967
5,미국,0.005742024630308151
5,가지,0.004589993041008711
5,마니아,0.004190355539321899
5,소비,0.003645090851932764
5,위하,0.0035419852938503027
5,스탈린,0.0035194845404475927
5,전쟁,0.0033977958373725414
5,그것,0.003250107867643237
5,러시아,0.003229973604902625
5,일본,0.003182042622938752
5,모든,0.003163677640259266
5,독일,0.0031532093416899443
5,그러,0.00311393104493618
5,말하,0.003098653629422188
5,정부,0.002955458592623472
5,관하,0.002920344937592745
5,계획,0.0029069145675748587
5,인민,0.0026464052498340607
5,못하,0.0026461821980774403
5,그리,0.0026214327663183212
5,생각,0.002583062509074807
5,국가,0.0025498538743704557
5,공장,0.002519905101507902
5,자유,0.002226594602689147
5,요구,0.0021781297400593758
5,주의,0.00214904616586864
5,점령,0.002137135248631239
6,소련,0.01260294672101736
6,사람,0.0078163743019104
6,가지,0.007052252534776926
6,미국,0.006083046551793814
6,말하,0.005863346625119448
6,그것,0.0051141055300831795
6,대하,0.004851155448704958
6,전쟁,0.004420377779752016
6,독일,0.003936379682272673
6,그러,0.003646500175818801
6,소비,0.0036149173974990845
6,국가,0.003461517859250307
6,신문,0.0032925456762313843
6,모든,0.003228964749723673
6,정부,0.003180482191964984
6,위하,0.003157643135637045
6,흑인,0.002999553456902504
6,생각,0.0029489765875041485
6,스탈린,0.0028744761366397142
6,미국인,0.0028687056619673967
6,못하,0.0028411627281457186
6,마니아,0.0027312517631798983
6,러시아,0.0026829170528799295
6,주의,0.002636814257130027
6,도시,0.002576312283053994
6,내가,0.002564135007560253
6,공장,0.002549322322010994
6,세계,0.0025455167051404715
6,관하,0.0024904408492147923
6,사실,0.002403971739113331
7,미국,0.008800491690635681
7,소련,0.007949030958116055
7,가지,0.006539509631693363
7,사람,0.005863991566002369
7,대하,0.0056569199077785015
7,소비,0.004879821091890335
7,독일,0.004337758757174015
7,모든,0.004036381840705872
7,그것,0.0039311619475483894
7,가장,0.0037541561760008335
7,러시아,0.0037085285875946283
7,말하,0.0036139353178441525
7,전쟁,0.003590174950659275
7,그러,0.003580333897843957
7,생각,0.0035165054723620415
7,정부,0.003321595024317503
7,그리,0.003308346029371023
7,흑인,0.0033046514727175236
7,마니아,0.0032842305954545736
7,신문,0.003217714373022318
7,스탈린,0.003181474981829524
7,못하,0.0029611329082399607
7,주의,0.0029089893214404583
7,지방,0.0026786718517541885
7,국가,0.0025669089518487453
7,위하,0.0024335160851478577
7,미국인,0.0024154919665306807
7,관하,0.0023534318897873163
7,계획,0.0022875089198350906
7,어떻,0.0022139218635857105
8,소련,0.01068379171192646
8,미국,0.0089292386546731
8,대하,0.00785602442920208
8,가지,0.0072107985615730286
8,정부,0.005985540803521872
8,사람,0.005644562188535929
8,그것,0.0051374277099967
8,말하,0.0049068680964410305
8,일본,0.004360485356301069
8,주의,0.0036519025452435017
8,신문,0.0034699386451393366
8,생각,0.0034635330084711313
8,국가,0.0034201573580503464
8,독일,0.003350622486323118
8,그리,0.0031058993190526962
8,못하,0.0030625814106315374
8,그러,0.002963951788842678
8,마니아,0.0029529882594943047
8,관하,0.0029422477819025517
8,전쟁,0.0029345371294766665
8,러시아,0.0028891649562865496
8,흑인,0.002826550742611289
8,위하,0.002825729548931122
8,공장,0.0026817654725164175
8,계획,0.002590334042906761
8,미국인,0.0025058069732040167
8,가장,0.002442026510834694
8,점령,0.0024034203961491585
8,모든,0.0023701630998402834
8,공업,0.002361839171499014
9,소련,0.01050824299454689
9,대하,0.00758829852566123
9,가지,0.007075094617903233
9,사람,0.006591206882148981
