topic_id,topic_word,prob
7,위하,0.004821752663701773
7,문제,0.0043845875188708305
7,사람,0.004251372534781694
7,말하,0.00410761684179306
7,국가,0.004064588341861963
7,세계,0.003940642811357975
7,전쟁,0.0038215606473386288
7,그러,0.0037598186172544956
7,계획,0.003755887970328331
7,러시아,0.003705967916175723
7,이러하,0.003603460965678096
7,때문,0.00355941872112453
7,정책,0.0034670403692871332
7,원자,0.003119871485978365
7,사실,0.0030124839395284653
7,그렇,0.002993121510371566
7,필요,0.002936630742624402
7,생각,0.0029348651878535748
7,독일,0.00280182296410203
7,혁명,0.0028005382046103477
7,폭탄,0.002782846102491021
8,미국,0.018430523574352264
8,대하,0.010419967584311962
8,대통령,0.007781525142490864
8,그것,0.006745286285877228
8,문제,0.006668600719422102
8,전쟁,0.00643331790342927
8,위하,0.0058713648468256
8,소련,0.005782417953014374
8,가지,0.005424403119832277
8,원자,0.005281255580484867
8,폭탄,0.005114286206662655
8,생각,0.004719615913927555
8,사람,0.004604700952768326
8,말하,0.004601684398949146
8,원자력,0.004548708442598581
8,국민,0.00442434661090374
8,평화,0.004340426996350288
8,정책,0.004297381266951561
8,세계,0.004289175849407911
8,정부,0.003795819589868188
8,때문,0.0036355641204863787
8,외교,0.0035353503189980984
8,국가,0.003427349729463458
8,결정,0.003427325515076518
8,계획,0.0033177274744957685
8,점령,0.0032264322508126497
8,그러,0.0031591267324984074
8,필요,0.0030769561417400837
8,못하,0.0030716073233634233
8,스탈린,0.0030172383412718773
9,소련,0.01943857967853546
9,미국,0.009937489405274391
9,대하,0.008238134905695915
9,위하,0.0070972805842757225
9,세계,0.006978834979236126
9,가지,0.006860320456326008
9,스탈린,0.006680276244878769
9,대통령,0.006221023853868246
9,정책,0.00616990914568305
9,그러,0.005627554841339588
9,사람,0.005485177505761385
9,전쟁,0.005338224116712809
9,그것,0.004767014179378748
9,국민,0.004711533430963755
9,러시아,0.004684182815253735
9,때문,0.004561465233564377
9,말하,0.004504527896642685
9,혁명,0.004475334193557501
9,정부,0.004234954249113798
9,국가,0.004193832632154226
9,문제,0.004118944052606821
9,생각,0.003918511793017387
9,사실,0.0038720641750842333
9,못하,0.0038563483394682407
9,계획,0.0036264085210859776
9,원조,0.003593896282836795
9,결정,0.0035880557261407375
9,모든,0.0035475336480885744
9,주의,0.003021970624104142
9,평화,0.0027900622226297855
10,미국,0.02295667678117752
10,대하,0.010805771686136723
10,전쟁,0.007429700810462236
10,그것,0.006686168257147074
10,문제,0.00638580322265625
10,사람,0.006210653111338615
10,중국,0.006049723364412785
10,일본,0.006039240397512913
10,정부,0.005690211430191994
10,소련,0.00538622448220849
10,국민,0.0052576251327991486
10,원자,0.0052238451316952705
10,가지,0.005201887339353561
10,평화,0.005099220667034388
10,말하,0.005031310021877289
10,위하,0.004988451022654772
10,아세아,0.004828162956982851
10,대통령,0.004675869829952717
10,주의,0.0046158768236637115
10,국가,0.004612032324075699
10,스탈린,0.004451317712664604
10,때문,0.004441551398485899
10,정책,0.004109703935682774
10,조약,0.003873958019539714
10,원조,0.0037946838419884443
10,세계,0.003534242045134306
10,이러하,0.0034871140960603952
10,자유,0.0034459319431334734
10,그렇,0.003442624816671014
10,원자력,0.0033729420974850655
