Topics,Alpha,Eta,Coherence
9,0.002,0.06,0.3153092125757879
9,0.002,0.07,0.3148065204138649
9,0.002,0.08,0.3148065204138649
9,0.002,0.09,0.3148065204138649
9,0.002,0.1,0.3148065204138649
9,0.003,0.01,0.3216758959280376
9,0.003,0.02,0.3202042986981541
9,0.003,0.03,0.31948520916882894
9,0.003,0.04,0.3234090951240318
9,0.003,0.05,0.3204550262173338
9,0.003,0.06,0.3153092125757879
9,0.003,0.07,0.3148065204138649
9,0.003,0.08,0.3148065204138649
9,0.003,0.09,0.3148065204138649
9,0.003,0.1,0.3148065204138649
9,0.004,0.01,0.3216758959280376
9,0.004,0.02,0.3202042986981541
9,0.004,0.03,0.31948520916882894
9,0.004,0.04,0.3234090951240318
9,0.004,0.05,0.3204550262173338
9,0.004,0.06,0.3153092125757879
9,0.004,0.07,0.3148065204138649
9,0.004,0.08,0.3148065204138649
9,0.004,0.09,0.3148065204138649
9,0.004,0.1,0.3148065204138649
9,0.005,0.01,0.3216758959280376
9,0.005,0.02,0.3202042986981541
9,0.005,0.03,0.31948520916882894
9,0.005,0.04,0.3234090951240318
9,0.005,0.05,0.3204550262173338
9,0.005,0.06,0.3153092125757879
9,0.005,0.07,0.3148065204138649
9,0.005,0.08,0.3148065204138649
9,0.005,0.09,0.3148065204138649
9,0.005,0.1,0.3148065204138649
9,0.006,0.01,0.3216758959280376
9,0.006,0.02,0.3202042986981541
9,0.006,0.03,0.31948520916882894
9,0.006,0.04,0.3234090951240318
9,0.006,0.05,0.3204550262173338
9,0.006,0.06,0.3153092125757879
9,0.006,0.07,0.3148065204138649
9,0.006,0.08,0.3148065204138649
9,0.006,0.09,0.3148065204138649
9,0.006,0.1,0.3148065204138649
9,0.007,0.01,0.3216758959280376
9,0.007,0.02,0.3202042986981541
9,0.007,0.03,0.31948520916882894
9,0.007,0.04,0.3234090951240318
9,0.007,0.05,0.3204550262173338
9,0.007,0.06,0.3153092125757879
9,0.007,0.07,0.3148065204138649
9,0.007,0.08,0.3148065204138649
9,0.007,0.09,0.3148065204138649
9,0.007,0.1,0.3148065204138649
9,0.008,0.01,0.3216758959280376
9,0.008,0.02,0.3202042986981541
9,0.008,0.03,0.31948520916882894
9,0.008,0.04,0.3234090951240318
9,0.008,0.05,0.3204550262173338
9,0.008,0.06,0.3153092125757879
9,0.008,0.07,0.3148065204138649
9,0.008,0.08,0.3148065204138649
9,0.008,0.09,0.3148065204138649
9,0.008,0.1,0.3148065204138649
9,0.009000000000000001,0.01,0.3216758959280376
9,0.009000000000000001,0.02,0.3202042986981541
9,0.009000000000000001,0.03,0.31948520916882894
9,0.009000000000000001,0.04,0.3234090951240318
9,0.009000000000000001,0.05,0.3204550262173338
9,0.009000000000000001,0.06,0.3153092125757879
9,0.009000000000000001,0.07,0.3148065204138649
9,0.009000000000000001,0.08,0.3148065204138649
9,0.009000000000000001,0.09,0.3148065204138649
9,0.009000000000000001,0.1,0.3148065204138649
9,0.01,0.01,0.3216758959280376
9,0.01,0.02,0.3202042986981541
9,0.01,0.03,0.31948520916882894
9,0.01,0.04,0.3234090951240318
9,0.01,0.05,0.3204550262173338
9,0.01,0.06,0.3153092125757879
9,0.01,0.07,0.3148065204138649
9,0.01,0.08,0.3148065204138649
9,0.01,0.09,0.3148065204138649
9,0.01,0.1,0.3148065204138649
10,0.001,0.01,0.27196167958979023
10,0.001,0.02,0.27029622120208563
10,0.001,0.03,0.26966635880741263
10,0.001,0.04,0.2709684298789316
10,0.001,0.05,0.2712476424474861
10,0.001,0.06,0.2704085385435785
10,0.001,0.07,0.26910646747205946
10,0.001,0.08,0.26910646747205946
10,0.001,0.09,0.26910646747205946
10,0.001,0.1,0.26910646747205946
10,0.002,0.01,0.27196167958979023
10,0.002,0.02,0.27029622120208563
10,0.002,0.03,0.26966635880741263
10,0.002,0.04,0.2709684298789316
10,0.002,0.05,0.2712476424474861
10,0.002,0.06,0.2704085385435785
10,0.002,0.07,0.26910646747205946
10,0.002,0.08,0.26910646747205946
10,0.002,0.09,0.26910646747205946
10,0.002,0.1,0.26910646747205946
10,0.003,0.01,0.27196167958979023
10,0.003,0.02,0.27029622120208563
10,0.003,0.03,0.26966635880741263
10,0.003,0.04,0.2709684298789316
10,0.003,0.05,0.2712476424474861
10,0.003,0.06,0.2704085385435785
10,0.003,0.07,0.26910646747205946
10,0.003,0.08,0.26910646747205946
10,0.003,0.09,0.26910646747205946
10,0.003,0.1,0.26910646747205946
10,0.004,0.01,0.27196167958979023
10,0.004,0.02,0.27029622120208563
10,0.004,0.03,0.26966635880741263
10,0.004,0.04,0.2709684298789316
10,0.004,0.05,0.2712476424474861
10,0.004,0.06,0.2704085385435785
10,0.004,0.07,0.26910646747205946
10,0.004,0.08,0.26910646747205946
10,0.004,0.09,0.26910646747205946
10,0.004,0.1,0.26910646747205946
10,0.005,0.01,0.27196167958979023
10,0.005,0.02,0.27029622120208563
10,0.005,0.03,0.26966635880741263
10,0.005,0.04,0.2709684298789316
10,0.005,0.05,0.2712476424474861
10,0.005,0.06,0.2704085385435785
10,0.005,0.07,0.26910646747205946
10,0.005,0.08,0.26910646747205946
10,0.005,0.09,0.26910646747205946
10,0.005,0.1,0.26910646747205946
10,0.006,0.01,0.27196167958979023
10,0.006,0.02,0.27029622120208563
10,0.006,0.03,0.26966635880741263
10,0.006,0.04,0.2709684298789316
10,0.006,0.05,0.2712476424474861
10,0.006,0.06,0.2704085385435785
10,0.006,0.07,0.26910646747205946
10,0.006,0.08,0.26910646747205946
10,0.006,0.09,0.26910646747205946
10,0.006,0.1,0.26910646747205946
10,0.007,0.01,0.27196167958979023
10,0.007,0.02,0.27029622120208563
10,0.007,0.03,0.26966635880741263
10,0.007,0.04,0.2709684298789316
10,0.007,0.05,0.2712476424474861
10,0.007,0.06,0.2704085385435785
10,0.007,0.07,0.26910646747205946
10,0.007,0.08,0.26910646747205946
10,0.007,0.09,0.26910646747205946
10,0.007,0.1,0.26910646747205946
10,0.008,0.01,0.27196167958979023
10,0.008,0.02,0.27029622120208563
10,0.008,0.03,0.26966635880741263
10,0.008,0.04,0.2709684298789316
10,0.008,0.05,0.2712476424474861
10,0.008,0.06,0.2704085385435785
10,0.008,0.07,0.26910646747205946
10,0.008,0.08,0.26910646747205946
10,0.008,0.09,0.26910646747205946
10,0.008,0.1,0.26910646747205946
10,0.009000000000000001,0.01,0.27196167958979023
10,0.009000000000000001,0.02,0.27029622120208563
10,0.009000000000000001,0.03,0.26966635880741263
10,0.009000000000000001,0.04,0.2709684298789316
10,0.009000000000000001,0.05,0.2712476424474861
10,0.009000000000000001,0.06,0.2704085385435785
10,0.009000000000000001,0.07,0.26910646747205946
10,0.009000000000000001,0.08,0.26910646747205946
10,0.009000000000000001,0.09,0.26910646747205946
10,0.009000000000000001,0.1,0.26910646747205946
10,0.01,0.01,0.27196167958979023
10,0.01,0.02,0.27029622120208563
10,0.01,0.03,0.26966635880741263
10,0.01,0.04,0.2709684298789316
10,0.01,0.05,0.2712476424474861
10,0.01,0.06,0.2704085385435785
10,0.01,0.07,0.26910646747205946
10,0.01,0.08,0.26910646747205946
10,0.01,0.09,0.26910646747205946
10,0.01,0.1,0.26910646747205946
