word1,word2,freq
face,make,425819
face,say,358362
face,take,233069
face,go,195185
face,come,192136
face,know,182522
face,think,181332
face,tell,180746
face,give,167881
face,ask,151830
face,see,124072
face,get,121534
face,include,117296
face,want,112518
face,call,108207
face,agree,106244
face,meet,105912
face,begin,100376
face,hold,96996
face,keep,96041
face,use,94113
face,put,92353
face,leave,87885
face,expect,84857
face,believe,82728
face,work,78623
face,do,75922
face,provide,75472
face,follow,71911
face,send,71764
face,find,66385
face,involve,64869
face,continue,64305
face,report,63753
face,establish,63613
face,propose,63446
face,become,62736
face,suggest,62196
face,unite,61921
face,bring,61576
face,return,60159
face,arm,58818
face,start,57822
face,reach,57114
face,try,55419
face,require,53769
face,fight,50970
face,develop,50591
face,mean,49724
face,felt,47574
face,let,47129
face,remember,47023
face,korea,46605
face,show,46369
face,end,46154
face,authorize,45539
face,russia,45534
face,produce,45165
face,seem,45072
face,discuss,44187
face,determine,44004
face,protect,42900
face,run,42675
face,stand,42437
face,learn,42156
face,present,42049
face,receive,41974
face,organize,40604
face,move,40420
face,recommend,39524
face,write,39294
face,look,39169
face,carry,39111
face,state,38565
face,accept,38302
face,approve,38097
face,lead,37870
face,rise,37585
face,decide,37430
face,kremlin,37193
begin,make,37099
face,talk,36381
face,realize,35689
face,walk,35495
face,mr.,35399
face,remain,35178
face,recognize,35075
face,assume,34842
face,set,34827
face,happen,34431
face,pass,33714
face,force,33224
face,prepare,33192
face,even,33077
face,plan,32757
face,commit,32507
face,speak,32499
face,express,31758
face,build,31681
face,turn,31643
face,succeed,31593
face,mention,31504
face,exist,31366
face,explain,31325
face,hope,31233
face,lose,30965
face,accompany,30906
face,destroy,30638
face,hear,30272
face,create,30235
face,raise,30227
face,consider,29642
face,peacemaking,29572
face,stop,29176
face,appear,29126
face,serve,28923
face,direct,28692
face,fail,28562
face,hop,28214
face,china,28134
face,sit,28106
face,europe,27717
face,convince,27708
face,saw,27009
face,change,26912
face,announce,26819
face,live,26709
face,stalin,26626
face,promise,26557
face,save,26196
face,emphasize,25827
face,land,25808
face,lie,25786
face,indicate,25678
face,inform,25569
face,feel,25393
face,divide,25296
face,warn,25197
face,need,24600
face,reflect,24549
lay,make,24439
face,bomb,24423
face,increase,24317
face,mobilize,24242
face,buy,24225
face,add,24012
face,strengthen,23963
face,help,23921
face,limit,23148
face,demand,23106
face,point,23069
face,grow,22950
face,recall,22843
face,conclude,22741
lay,say,22524
face,doubt,22497
face,pace,22495
face,break,22459
face,notify,21670
face,join,21608
face,suffer,21285
face,drive,21275
face,enjoy,21162
face,allow,21153
face,macarthur,21068
face,south,21068
face,issue,21033
face,adopt,21010
face,operate,20955
face,troop,20872
face,adjust,20711
face,spend,20423
face,base,20351
face,insist,20285
face,japan,20074
face,aid,19928
face,visit,19901
face,estimate,19675
face,arrive,19624
face,secure,19621
face,reduce,19553
face,declare,19496
face,support,19364
face,remove,19290
face,share,19239
face,invite,19215
face,hurry,19204
face,settle,19126
face,fly,19106
face,attempt,18963
face,council,18702
face,die,18688
face,check,18609
face,contain,18489
face,cut,18470
face,concern,18403
face,draft,18298
face,appreciate,18081
face,achieve,17963
face,note,17911
face,represent,17852
face,asia,17812
face,maintain,17634
face,roosevelt,17593
face,fear,17565
face,drop,17559
face,assist,17477
face,vote,17341
face,germany,17036
