Topics,Alpha,Eta,Coherence
2,0.007,0.01,0.29653169652606914
2,0.007,0.02,0.29653169652606914
2,0.007,0.03,0.29653169652606914
2,0.007,0.04,0.29653169652606914
2,0.007,0.05,0.29653169652606914
2,0.007,0.06,0.29653169652606914
2,0.007,0.07,0.29653169652606914
2,0.007,0.08,0.29653169652606914
2,0.007,0.09,0.29653169652606914
2,0.007,0.1,0.29653169652606914
2,0.008,0.01,0.29653169652606914
2,0.008,0.02,0.29653169652606914
2,0.008,0.03,0.29653169652606914
2,0.008,0.04,0.29653169652606914
2,0.008,0.05,0.29653169652606914
2,0.008,0.06,0.29653169652606914
2,0.008,0.07,0.29653169652606914
2,0.008,0.08,0.29653169652606914
2,0.008,0.09,0.29653169652606914
2,0.008,0.1,0.29653169652606914
2,0.009000000000000001,0.01,0.29653169652606914
2,0.009000000000000001,0.02,0.29653169652606914
2,0.009000000000000001,0.03,0.29653169652606914
2,0.009000000000000001,0.04,0.29653169652606914
2,0.009000000000000001,0.05,0.29653169652606914
2,0.009000000000000001,0.06,0.29653169652606914
2,0.009000000000000001,0.07,0.29653169652606914
2,0.009000000000000001,0.08,0.29653169652606914
2,0.009000000000000001,0.09,0.29653169652606914
2,0.009000000000000001,0.1,0.29653169652606914
2,0.01,0.01,0.29653169652606914
2,0.01,0.02,0.29653169652606914
2,0.01,0.03,0.29653169652606914
2,0.01,0.04,0.29653169652606914
2,0.01,0.05,0.29653169652606914
2,0.01,0.06,0.29653169652606914
2,0.01,0.07,0.29653169652606914
2,0.01,0.08,0.29653169652606914
2,0.01,0.09,0.29653169652606914
2,0.01,0.1,0.29653169652606914
3,0.001,0.01,0.33919594191774816
3,0.001,0.02,0.3391959419177481
3,0.001,0.03,0.3391959419177481
3,0.001,0.04,0.3391959419177481
3,0.001,0.05,0.3391959419177481
3,0.001,0.06,0.3391959419177481
3,0.001,0.07,0.3391959419177481
3,0.001,0.08,0.3391959419177481
3,0.001,0.09,0.3365568653031477
3,0.001,0.1,0.33655686530314766
3,0.002,0.01,0.33919594191774816
3,0.002,0.02,0.3391959419177481
3,0.002,0.03,0.3391959419177481
3,0.002,0.04,0.3391959419177481
3,0.002,0.05,0.3391959419177481
3,0.002,0.06,0.3391959419177481
3,0.002,0.07,0.3391959419177481
3,0.002,0.08,0.3391959419177481
3,0.002,0.09,0.3365568653031477
3,0.002,0.1,0.33655686530314766
3,0.003,0.01,0.33919594191774816
3,0.003,0.02,0.3391959419177481
3,0.003,0.03,0.3391959419177481
3,0.003,0.04,0.3391959419177481
3,0.003,0.05,0.3391959419177481
3,0.003,0.06,0.3391959419177481
3,0.003,0.07,0.3391959419177481
3,0.003,0.08,0.3391959419177481
3,0.003,0.09,0.3365568653031477
3,0.003,0.1,0.33655686530314766
3,0.004,0.01,0.33919594191774816
3,0.004,0.02,0.3391959419177481
3,0.004,0.03,0.3391959419177481
3,0.004,0.04,0.3391959419177481
3,0.004,0.05,0.3391959419177481
3,0.004,0.06,0.3391959419177481
3,0.004,0.07,0.3391959419177481
3,0.004,0.08,0.3391959419177481
3,0.004,0.09,0.3365568653031477
3,0.004,0.1,0.33655686530314766
3,0.005,0.01,0.33919594191774816
3,0.005,0.02,0.3391959419177481
3,0.005,0.03,0.3391959419177481
3,0.005,0.04,0.3391959419177481
3,0.005,0.05,0.3391959419177481
3,0.005,0.06,0.3391959419177481
3,0.005,0.07,0.3391959419177481
3,0.005,0.08,0.3391959419177481
3,0.005,0.09,0.3365568653031477
3,0.005,0.1,0.33655686530314766
3,0.006,0.01,0.33919594191774816
3,0.006,0.02,0.3391959419177481
3,0.006,0.03,0.3391959419177481
3,0.006,0.04,0.3391959419177481
3,0.006,0.05,0.3391959419177481
3,0.006,0.06,0.3391959419177481
3,0.006,0.07,0.3391959419177481
3,0.006,0.08,0.3391959419177481
3,0.006,0.09,0.3365568653031477
3,0.006,0.1,0.33655686530314766
3,0.007,0.01,0.33919594191774816
3,0.007,0.02,0.3391959419177481
3,0.007,0.03,0.3391959419177481
3,0.007,0.04,0.3391959419177481
3,0.007,0.05,0.3391959419177481
3,0.007,0.06,0.3391959419177481
3,0.007,0.07,0.3391959419177481
3,0.007,0.08,0.3391959419177481
3,0.007,0.09,0.3365568653031477
3,0.007,0.1,0.33655686530314766
3,0.008,0.01,0.33919594191774816
3,0.008,0.02,0.3391959419177481
3,0.008,0.03,0.3391959419177481
3,0.008,0.04,0.3391959419177481
3,0.008,0.05,0.3391959419177481
3,0.008,0.06,0.3391959419177481
3,0.008,0.07,0.3391959419177481
3,0.008,0.08,0.3391959419177481
3,0.008,0.09,0.3365568653031477
3,0.008,0.1,0.33655686530314766
3,0.009000000000000001,0.01,0.33919594191774816
3,0.009000000000000001,0.02,0.3391959419177481
3,0.009000000000000001,0.03,0.3391959419177481
3,0.009000000000000001,0.04,0.3391959419177481
3,0.009000000000000001,0.05,0.3391959419177481
3,0.009000000000000001,0.06,0.3391959419177481
3,0.009000000000000001,0.07,0.3391959419177481
3,0.009000000000000001,0.08,0.3391959419177481
3,0.009000000000000001,0.09,0.3365568653031477
3,0.009000000000000001,0.1,0.33655686530314766
3,0.01,0.01,0.33919594191774816
3,0.01,0.02,0.3391959419177481
3,0.01,0.03,0.3391959419177481
3,0.01,0.04,0.3391959419177481
3,0.01,0.05,0.3391959419177481
3,0.01,0.06,0.3391959419177481
3,0.01,0.07,0.3391959419177481
3,0.01,0.08,0.3391959419177481
3,0.01,0.09,0.3365568653031477
3,0.01,0.1,0.33655686530314766
4,0.001,0.01,0.27854025287503104
4,0.001,0.02,0.27854025287503104
4,0.001,0.03,0.2785402528750311
4,0.001,0.04,0.2785402528750311
4,0.001,0.05,0.2785402528750311
4,0.001,0.06,0.27441834419048594
4,0.001,0.07,0.27441834419048594
4,0.001,0.08,0.279374859950367
4,0.001,0.09,0.27274650897374664
4,0.001,0.1,0.3042276608220425
4,0.002,0.01,0.27854025287503104
4,0.002,0.02,0.27854025287503104
4,0.002,0.03,0.2785402528750311
4,0.002,0.04,0.2785402528750311
4,0.002,0.05,0.2785402528750311
4,0.002,0.06,0.27441834419048594
4,0.002,0.07,0.27441834419048594
4,0.002,0.08,0.279374859950367
4,0.002,0.09,0.27274650897374664
4,0.002,0.1,0.3042276608220425
4,0.003,0.01,0.27854025287503104
4,0.003,0.02,0.27854025287503104
4,0.003,0.03,0.2785402528750311
4,0.003,0.04,0.2785402528750311
4,0.003,0.05,0.2785402528750311
4,0.003,0.06,0.27441834419048594
4,0.003,0.07,0.27441834419048594
4,0.003,0.08,0.279374859950367
4,0.003,0.09,0.27274650897374664
4,0.003,0.1,0.30848614786967415
4,0.004,0.01,0.27854025287503104
4,0.004,0.02,0.27854025287503104
4,0.004,0.03,0.2785402528750311
4,0.004,0.04,0.2785402528750311
4,0.004,0.05,0.2785402528750311
4,0.004,0.06,0.27441834419048594
4,0.004,0.07,0.27441834419048594
4,0.004,0.08,0.279374859950367
4,0.004,0.09,0.27274650897374664
4,0.004,0.1,0.30231351450711685
4,0.005,0.01,0.27854025287503104
4,0.005,0.02,0.27854025287503104
4,0.005,0.03,0.2785402528750311
4,0.005,0.04,0.2785402528750311
4,0.005,0.05,0.2785402528750311
4,0.005,0.06,0.27441834419048594
4,0.005,0.07,0.27441834419048594
4,0.005,0.08,0.279374859950367
4,0.005,0.09,0.27274650897374664
4,0.005,0.1,0.30737712593687494
4,0.006,0.01,0.27854025287503104
4,0.006,0.02,0.27854025287503104
4,0.006,0.03,0.2785402528750311
4,0.006,0.04,0.2785402528750311
4,0.006,0.05,0.2785402528750311
4,0.006,0.06,0.27441834419048594
4,0.006,0.07,0.27441834419048594
4,0.006,0.08,0.279374859950367
4,0.006,0.09,0.27274650897374664
4,0.006,0.1,0.3044046562400167
4,0.007,0.01,0.27854025287503104
4,0.007,0.02,0.27854025287503104
4,0.007,0.03,0.2785402528750311
4,0.007,0.04,0.2785402528750311
4,0.007,0.05,0.2785402528750311
4,0.007,0.06,0.27441834419048594
4,0.007,0.07,0.27441834419048594
4,0.007,0.08,0.279374859950367
4,0.007,0.09,0.27274650897374664
4,0.007,0.1,0.3044046562400167
4,0.008,0.01,0.27854025287503104
4,0.008,0.02,0.27854025287503104
4,0.008,0.03,0.2785402528750311
4,0.008,0.04,0.2785402528750311
4,0.008,0.05,0.2785402528750311
4,0.008,0.06,0.27441834419048594
4,0.008,0.07,0.27441834419048594
4,0.008,0.08,0.279374859950367
4,0.008,0.09,0.27274650897374664
4,0.008,0.1,0.3044046562400167
4,0.009000000000000001,0.01,0.27854025287503104
4,0.009000000000000001,0.02,0.27854025287503104
4,0.009000000000000001,0.03,0.2785402528750311
4,0.009000000000000001,0.04,0.2785402528750311
4,0.009000000000000001,0.05,0.2785402528750311
4,0.009000000000000001,0.06,0.27441834419048594
4,0.009000000000000001,0.07,0.27441834419048594
4,0.009000000000000001,0.08,0.279374859950367
4,0.009000000000000001,0.09,0.27274650897374664
4,0.009000000000000001,0.1,0.2961076888830022
4,0.01,0.01,0.27854025287503104
4,0.01,0.02,0.27854025287503104
4,0.01,0.03,0.2785402528750311
4,0.01,0.04,0.2785402528750311
4,0.01,0.05,0.2785402528750311
4,0.01,0.06,0.27441834419048594
4,0.01,0.07,0.27441834419048594
4,0.01,0.08,0.279374859950367
4,0.01,0.09,0.27274650897374664
4,0.01,0.1,0.29409228395312975
5,0.001,0.01,0.35059528344586754
5,0.001,0.02,0.35059528344586754
5,0.001,0.03,0.35059528344586754
5,0.001,0.04,0.35059528344586754
5,0.001,0.05,0.35059528344586754
5,0.001,0.06,0.35059528344586754
5,0.001,0.07,0.35059528344586754
5,0.001,0.08,0.35059528344586754
5,0.001,0.09,0.35059528344586754
5,0.001,0.1,0.35059528344586754
5,0.002,0.01,0.35059528344586754
5,0.002,0.02,0.35059528344586754
5,0.002,0.03,0.35059528344586754
5,0.002,0.04,0.35059528344586754
5,0.002,0.05,0.35059528344586754
5,0.002,0.06,0.35059528344586754
5,0.002,0.07,0.35059528344586754
5,0.002,0.08,0.35059528344586754
5,0.002,0.09,0.35059528344586754
5,0.002,0.1,0.35059528344586754
5,0.003,0.01,0.35059528344586754
5,0.003,0.02,0.35059528344586754
5,0.003,0.03,0.35059528344586754
5,0.003,0.04,0.35059528344586754
5,0.003,0.05,0.35059528344586754
5,0.003,0.06,0.35059528344586754
5,0.003,0.07,0.35059528344586754
5,0.003,0.08,0.35059528344586754
5,0.003,0.09,0.35059528344586754
5,0.003,0.1,0.35059528344586754
5,0.004,0.01,0.35059528344586754
5,0.004,0.02,0.35059528344586754
5,0.004,0.03,0.35059528344586754
5,0.004,0.04,0.35059528344586754
5,0.004,0.05,0.35059528344586754
5,0.004,0.06,0.35059528344586754
5,0.004,0.07,0.35059528344586754
5,0.004,0.08,0.35059528344586754
5,0.004,0.09,0.35059528344586754
5,0.004,0.1,0.35059528344586754
5,0.005,0.01,0.35059528344586754
5,0.005,0.02,0.35059528344586754
5,0.005,0.03,0.35059528344586754
5,0.005,0.04,0.35059528344586754
5,0.005,0.05,0.35059528344586754
5,0.005,0.06,0.35059528344586754
5,0.005,0.07,0.35059528344586754
5,0.005,0.08,0.35059528344586754
5,0.005,0.09,0.35059528344586754
5,0.005,0.1,0.35059528344586754
5,0.006,0.01,0.35059528344586754
5,0.006,0.02,0.35059528344586754
5,0.006,0.03,0.35059528344586754
5,0.006,0.04,0.35059528344586754
5,0.006,0.05,0.35059528344586754
5,0.006,0.06,0.35059528344586754
5,0.006,0.07,0.35059528344586754
5,0.006,0.08,0.35059528344586754
5,0.006,0.09,0.35059528344586754
5,0.006,0.1,0.35059528344586754
5,0.007,0.01,0.35059528344586754
5,0.007,0.02,0.35059528344586754
5,0.007,0.03,0.35059528344586754
5,0.007,0.04,0.35059528344586754
5,0.007,0.05,0.35059528344586754
5,0.007,0.06,0.35059528344586754
5,0.007,0.07,0.35059528344586754
5,0.007,0.08,0.35059528344586754
5,0.007,0.09,0.35059528344586754
5,0.007,0.1,0.35059528344586754
5,0.008,0.01,0.35059528344586754
5,0.008,0.02,0.35059528344586754
5,0.008,0.03,0.35059528344586754
5,0.008,0.04,0.35059528344586754
5,0.008,0.05,0.35059528344586754
5,0.008,0.06,0.35059528344586754
5,0.008,0.07,0.35059528344586754
5,0.008,0.08,0.35059528344586754
5,0.008,0.09,0.35059528344586754
5,0.008,0.1,0.35059528344586754
5,0.009000000000000001,0.01,0.35059528344586754
5,0.009000000000000001,0.02,0.35059528344586754
5,0.009000000000000001,0.03,0.35059528344586754
5,0.009000000000000001,0.04,0.35059528344586754
5,0.009000000000000001,0.05,0.35059528344586754
5,0.009000000000000001,0.06,0.35059528344586754
5,0.009000000000000001,0.07,0.35059528344586754
5,0.009000000000000001,0.08,0.35059528344586754
5,0.009000000000000001,0.09,0.35059528344586754
5,0.009000000000000001,0.1,0.35059528344586754
5,0.01,0.01,0.35059528344586754
5,0.01,0.02,0.35059528344586754
5,0.01,0.03,0.35059528344586754
5,0.01,0.04,0.35059528344586754
5,0.01,0.05,0.35059528344586754
5,0.01,0.06,0.35059528344586754
5,0.01,0.07,0.35059528344586754
5,0.01,0.08,0.35059528344586754
5,0.01,0.09,0.35059528344586754
5,0.01,0.1,0.35059528344586754
6,0.001,0.01,0.35809003878185
6,0.001,0.02,0.3544369665290736
6,0.001,0.03,0.3449687668799836
6,0.001,0.04,0.3449687668799836
6,0.001,0.05,0.3449687668799836
6,0.001,0.06,0.34659097595167543
6,0.001,0.07,0.34693242717512557
6,0.001,0.08,0.34756495805283616
6,0.001,0.09,0.34756495805283616
6,0.001,0.1,0.34438128194193424
6,0.002,0.01,0.35809003878185
6,0.002,0.02,0.3544369665290736
6,0.002,0.03,0.3449687668799836
6,0.002,0.04,0.3449687668799836
6,0.002,0.05,0.3449687668799836
6,0.002,0.06,0.34659097595167543
6,0.002,0.07,0.34693242717512557
6,0.002,0.08,0.34756495805283616
6,0.002,0.09,0.34756495805283616
6,0.002,0.1,0.34438128194193424
6,0.003,0.01,0.35809003878185
6,0.003,0.02,0.3544369665290736
6,0.003,0.03,0.3449687668799836
6,0.003,0.04,0.3449687668799836
6,0.003,0.05,0.3449687668799836
6,0.003,0.06,0.34659097595167543
6,0.003,0.07,0.34693242717512557
6,0.003,0.08,0.34756495805283616
6,0.003,0.09,0.34756495805283616
6,0.003,0.1,0.34438128194193424
6,0.004,0.01,0.35809003878185
6,0.004,0.02,0.3544369665290736
6,0.004,0.03,0.3449687668799836
6,0.004,0.04,0.3449687668799836
6,0.004,0.05,0.3449687668799836
6,0.004,0.06,0.34659097595167543
6,0.004,0.07,0.34693242717512557
6,0.004,0.08,0.34756495805283616
6,0.004,0.09,0.34756495805283616
6,0.004,0.1,0.34438128194193424
6,0.005,0.01,0.35809003878185
6,0.005,0.02,0.3544369665290736
6,0.005,0.03,0.3449687668799836
6,0.005,0.04,0.3449687668799836
6,0.005,0.05,0.3449687668799836
6,0.005,0.06,0.34659097595167543
6,0.005,0.07,0.34693242717512557
6,0.005,0.08,0.34756495805283616
6,0.005,0.09,0.34756495805283616
6,0.005,0.1,0.34438128194193424
6,0.006,0.01,0.35809003878185
6,0.006,0.02,0.3544369665290736
6,0.006,0.03,0.3449687668799836
6,0.006,0.04,0.3449687668799836
6,0.006,0.05,0.3449687668799836
6,0.006,0.06,0.34659097595167543
6,0.006,0.07,0.34693242717512557
6,0.006,0.08,0.34756495805283616
6,0.006,0.09,0.34756495805283616
6,0.006,0.1,0.34438128194193424
6,0.007,0.01,0.35809003878185
6,0.007,0.02,0.3544369665290736
6,0.007,0.03,0.3449687668799836
6,0.007,0.04,0.3449687668799836
6,0.007,0.05,0.3449687668799836
6,0.007,0.06,0.34659097595167543
6,0.007,0.07,0.34693242717512557
6,0.007,0.08,0.34756495805283616
6,0.007,0.09,0.34756495805283616
6,0.007,0.1,0.34438128194193424
6,0.008,0.01,0.35809003878185
6,0.008,0.02,0.3544369665290736
6,0.008,0.03,0.3449687668799836
6,0.008,0.04,0.3449687668799836
6,0.008,0.05,0.3449687668799836
6,0.008,0.06,0.34659097595167543
6,0.008,0.07,0.34693242717512557
6,0.008,0.08,0.34756495805283616
6,0.008,0.09,0.34756495805283616
6,0.008,0.1,0.34438128194193424
6,0.009000000000000001,0.01,0.35809003878185
6,0.009000000000000001,0.02,0.3544369665290736
6,0.009000000000000001,0.03,0.3449687668799836
6,0.009000000000000001,0.04,0.3449687668799836
6,0.009000000000000001,0.05,0.3449687668799836
6,0.009000000000000001,0.06,0.34659097595167543
6,0.009000000000000001,0.07,0.34693242717512557
6,0.009000000000000001,0.08,0.34756495805283616
6,0.009000000000000001,0.09,0.34756495805283616
6,0.009000000000000001,0.1,0.34438128194193424
6,0.01,0.01,0.35809003878185
6,0.01,0.02,0.3544369665290736
6,0.01,0.03,0.3449687668799836
6,0.01,0.04,0.3449687668799836
6,0.01,0.05,0.3449687668799836
6,0.01,0.06,0.34659097595167543
6,0.01,0.07,0.34693242717512557
6,0.01,0.08,0.34756495805283616
6,0.01,0.09,0.34756495805283616
6,0.01,0.1,0.34438128194193424
7,0.001,0.01,0.3581034833518051
7,0.001,0.02,0.3581034833518051
7,0.001,0.03,0.3516236295117377
7,0.001,0.04,0.3520020143485955
7,0.001,0.05,0.3537138165151465
7,0.001,0.06,0.3537138165151465
7,0.001,0.07,0.3537138165151465
7,0.001,0.08,0.3537138165151465
7,0.001,0.09,0.3537138165151465
7,0.001,0.1,0.3537138165151465
7,0.002,0.01,0.3581034833518051
7,0.002,0.02,0.3581034833518051
7,0.002,0.03,0.3516236295117377
7,0.002,0.04,0.3520020143485955
7,0.002,0.05,0.3537138165151465
7,0.002,0.06,0.3537138165151465
7,0.002,0.07,0.3537138165151465
7,0.002,0.08,0.3537138165151465
7,0.002,0.09,0.3537138165151465
7,0.002,0.1,0.3537138165151465
7,0.003,0.01,0.3581034833518051
7,0.003,0.02,0.3581034833518051
7,0.003,0.03,0.3516236295117377
7,0.003,0.04,0.3520020143485955
7,0.003,0.05,0.3537138165151465
7,0.003,0.06,0.3537138165151465
7,0.003,0.07,0.3537138165151465
7,0.003,0.08,0.3537138165151465
7,0.003,0.09,0.3537138165151465
7,0.003,0.1,0.3537138165151465
7,0.004,0.01,0.3581034833518051
7,0.004,0.02,0.3581034833518051
7,0.004,0.03,0.3516236295117377
7,0.004,0.04,0.3520020143485955
7,0.004,0.05,0.3537138165151465
7,0.004,0.06,0.3537138165151465
7,0.004,0.07,0.3537138165151465
7,0.004,0.08,0.3537138165151465
7,0.004,0.09,0.3537138165151465
7,0.004,0.1,0.3537138165151465
7,0.005,0.01,0.3581034833518051
7,0.005,0.02,0.3581034833518051
7,0.005,0.03,0.3516236295117377
7,0.005,0.04,0.3520020143485955
7,0.005,0.05,0.3537138165151465
7,0.005,0.06,0.3537138165151465
7,0.005,0.07,0.3537138165151465
7,0.005,0.08,0.3537138165151465
7,0.005,0.09,0.3537138165151465
7,0.005,0.1,0.3537138165151465
7,0.006,0.01,0.3581034833518051
7,0.006,0.02,0.3581034833518051
7,0.006,0.03,0.3516236295117377
7,0.006,0.04,0.3520020143485955
7,0.006,0.05,0.3537138165151465
7,0.006,0.06,0.3537138165151465
7,0.006,0.07,0.3537138165151465
7,0.006,0.08,0.3537138165151465
7,0.006,0.09,0.3537138165151465
7,0.006,0.1,0.3537138165151465
7,0.007,0.01,0.3581034833518051
7,0.007,0.02,0.3581034833518051
7,0.007,0.03,0.3516236295117377
7,0.007,0.04,0.3520020143485955
7,0.007,0.05,0.3537138165151465
7,0.007,0.06,0.3537138165151465
7,0.007,0.07,0.3537138165151465
7,0.007,0.08,0.3537138165151465
7,0.007,0.09,0.3537138165151465
7,0.007,0.1,0.3537138165151465
7,0.008,0.01,0.3581034833518051
7,0.008,0.02,0.3581034833518051
7,0.008,0.03,0.3516236295117377
7,0.008,0.04,0.3520020143485955
7,0.008,0.05,0.3537138165151465
7,0.008,0.06,0.3537138165151465
7,0.008,0.07,0.3537138165151465
7,0.008,0.08,0.3537138165151465
7,0.008,0.09,0.3537138165151465
7,0.008,0.1,0.3537138165151465
7,0.009000000000000001,0.01,0.3581034833518051
7,0.009000000000000001,0.02,0.3581034833518051
7,0.009000000000000001,0.03,0.3516236295117377
7,0.009000000000000001,0.04,0.3520020143485955
7,0.009000000000000001,0.05,0.3537138165151465
7,0.009000000000000001,0.06,0.3537138165151465
7,0.009000000000000001,0.07,0.3537138165151465
7,0.009000000000000001,0.08,0.3537138165151465
7,0.009000000000000001,0.09,0.3537138165151465
7,0.009000000000000001,0.1,0.3537138165151465
7,0.01,0.01,0.3581034833518051
7,0.01,0.02,0.3581034833518051
7,0.01,0.03,0.3516236295117377
7,0.01,0.04,0.3520020143485955
7,0.01,0.05,0.3537138165151465
7,0.01,0.06,0.3537138165151465
7,0.01,0.07,0.3537138165151465
7,0.01,0.08,0.3537138165151465
7,0.01,0.09,0.3537138165151465
7,0.01,0.1,0.3537138165151465
8,0.001,0.01,0.42606266527331393
8,0.001,0.02,0.4220156351876663
8,0.001,0.03,0.4198901023192496
8,0.001,0.04,0.4207493261753221
8,0.001,0.05,0.4116226343652104
8,0.001,0.06,0.4116226343652104
8,0.001,0.07,0.4116226343652104
8,0.001,0.08,0.41162263436521046
8,0.001,0.09,0.41162263436521046
8,0.001,0.1,0.41162263436521046
8,0.002,0.01,0.42606266527331393
8,0.002,0.02,0.4220156351876663
8,0.002,0.03,0.4198901023192496
8,0.002,0.04,0.4207493261753221
8,0.002,0.05,0.4116226343652104
8,0.002,0.06,0.4116226343652104
8,0.002,0.07,0.4116226343652104
8,0.002,0.08,0.41162263436521046
8,0.002,0.09,0.41162263436521046
8,0.002,0.1,0.41162263436521046
8,0.003,0.01,0.42606266527331393
8,0.003,0.02,0.4220156351876663
8,0.003,0.03,0.4198901023192496
8,0.003,0.04,0.4207493261753221
8,0.003,0.05,0.4116226343652104
8,0.003,0.06,0.4116226343652104
8,0.003,0.07,0.4116226343652104
8,0.003,0.08,0.41162263436521046
8,0.003,0.09,0.41162263436521046
8,0.003,0.1,0.41162263436521046
8,0.004,0.01,0.42606266527331393
8,0.004,0.02,0.4220156351876663
8,0.004,0.03,0.4198901023192496
8,0.004,0.04,0.4207493261753221
8,0.004,0.05,0.4116226343652104
8,0.004,0.06,0.4116226343652104
8,0.004,0.07,0.4116226343652104
8,0.004,0.08,0.41162263436521046
8,0.004,0.09,0.41162263436521046
8,0.004,0.1,0.41162263436521046
8,0.005,0.01,0.42606266527331393
8,0.005,0.02,0.4220156351876663
8,0.005,0.03,0.4198901023192496
8,0.005,0.04,0.4207493261753221
8,0.005,0.05,0.4116226343652104
8,0.005,0.06,0.4116226343652104
8,0.005,0.07,0.4116226343652104
8,0.005,0.08,0.41162263436521046
8,0.005,0.09,0.41162263436521046
8,0.005,0.1,0.41162263436521046
8,0.006,0.01,0.42606266527331393
8,0.006,0.02,0.4220156351876663
8,0.006,0.03,0.4198901023192496
8,0.006,0.04,0.4207493261753221
8,0.006,0.05,0.4116226343652104
8,0.006,0.06,0.4116226343652104
8,0.006,0.07,0.4116226343652104
8,0.006,0.08,0.41162263436521046
8,0.006,0.09,0.41162263436521046
8,0.006,0.1,0.41162263436521046
8,0.007,0.01,0.42606266527331393
8,0.007,0.02,0.4220156351876663
8,0.007,0.03,0.4198901023192496
8,0.007,0.04,0.4207493261753221
8,0.007,0.05,0.4116226343652104
8,0.007,0.06,0.4116226343652104
8,0.007,0.07,0.4116226343652104
8,0.007,0.08,0.41162263436521046
8,0.007,0.09,0.41162263436521046
8,0.007,0.1,0.41162263436521046
8,0.008,0.01,0.42606266527331393
8,0.008,0.02,0.4220156351876663
8,0.008,0.03,0.4198901023192496
8,0.008,0.04,0.4207493261753221
8,0.008,0.05,0.4116226343652104
8,0.008,0.06,0.4116226343652104
8,0.008,0.07,0.4116226343652104
8,0.008,0.08,0.41162263436521046
8,0.008,0.09,0.41162263436521046
8,0.008,0.1,0.41162263436521046
8,0.009000000000000001,0.01,0.42606266527331393
8,0.009000000000000001,0.02,0.4220156351876663
8,0.009000000000000001,0.03,0.4198901023192496
8,0.009000000000000001,0.04,0.4207493261753221
8,0.009000000000000001,0.05,0.4116226343652104
8,0.009000000000000001,0.06,0.4116226343652104
8,0.009000000000000001,0.07,0.4116226343652104
8,0.009000000000000001,0.08,0.41162263436521046
8,0.009000000000000001,0.09,0.41162263436521046
8,0.009000000000000001,0.1,0.41162263436521046
8,0.01,0.01,0.42606266527331393
8,0.01,0.02,0.4220156351876663
8,0.01,0.03,0.4198901023192496
8,0.01,0.04,0.4207493261753221
8,0.01,0.05,0.4116226343652104
8,0.01,0.06,0.4116226343652104
8,0.01,0.07,0.4116226343652104
8,0.01,0.08,0.41162263436521046
8,0.01,0.09,0.41162263436521046
8,0.01,0.1,0.41162263436521046
9,0.001,0.01,0.38739361635253466
9,0.001,0.02,0.3880282225865168
9,0.001,0.03,0.38802822258651687
9,0.001,0.04,0.3880282225865168
9,0.001,0.05,0.382758189459857
9,0.001,0.06,0.382758189459857
9,0.001,0.07,0.38084062178907935
9,0.001,0.08,0.3800449964572009
9,0.001,0.09,0.3800449964572009
9,0.001,0.1,0.3800449964572009
9,0.002,0.01,0.38739361635253466
9,0.002,0.02,0.38802822258651687
9,0.002,0.03,0.38802822258651687
9,0.002,0.04,0.3880282225865168
9,0.002,0.05,0.38114429777911407
9,0.002,0.06,0.382758189459857
9,0.002,0.07,0.38084062178907935
