word1,word2,freq
american,soviet,291494
american,united,270970
american,japanese,227035
american,economic,127599
american,great,125427
american,military,120022
american,general,116820
american,russian,113107
american,many,93518
american,political,84366
american,atomic,72211
american,foreign,72041
american,free,72022
american,european,71429
american,new,65035
american,present,60426
american,national,55730
american,possible,52995
american,mr.,51277
american,necessary,49373
american,western,49353
american,major,49107
american,first,44419
american,international,43965
american,certain,43397
american,representative,41808
american,communist,41155
american,clear,39948
american,least,38078
american,difficult,36910
american,long,36909
american,eastern,36850
american,chinese,36072
american,preventive,32885
american,human,31873
american,democratic,31348
american,future,30081
american,little,29705
american,powerful,29694
american,last,29645
american,different,29290
american,industrial,28945
american,easy,28902
american,next,27372
american,social,26530
american,final,26491
american,good,26070
american,important,25604
american,british,25541
american,total,25497
american,universal,25206
american,red,24914
american,joint,24894
american,whole,24586
american,prepared,23975
american,germany,23942
american,able,23636
american,give,23555
american,strong,23522
american,ideological,23386
american,purpose,22965
american,critical,22919
american,quick,22534
american,inevitable,22469
american,stalin,21656
american,fear,21647
american,moscow,21112
american,right,21039
american,china,20967
american,vital,20671
american,effective,20645
american,ten,20568
american,eventual,20348
american,north,20167
american,large,20066
american,entire,19675
american,second,19492
american,destroy,19411
american,full,19278
american,essential,19244
american,available,19137
american,individual,18877
american,independent,18852
american,public,18146
american,true,17984
american,sure,17935
american,advisory,17854
american,moral,17586
american,vast,17544
american,best,17307
american,high,17173
american,greatest,17070
american,internal,16949
american,unconditional,16792
american,common,16636
american,various,16304
american,probable,15893
american,middle,15883
american,immediate,15876
american,russia,15858
american,impossible,15849
american,navy,15792
american,special,15602
american,real,15584
american,sound,15555
american,basic,15336
american,establishment,15101
american,limited,14937
american,japan,14845
american,selective,14724
american,south,14696
american,popular,14631
american,west,14579
american,liberal,14309
american,strategic,14256
american,grand,13710
american,truman,13690
american,ambassador,13616
american,ready,13531
american,modern,13519
american,naval,13467
american,authorized,13380
american,additional,13028
american,yalta,12898
american,surrender,12811
american,natural,12598
american,aware,12571
american,homeless,12567
american,peace,12530
american,worse,12505
american,successful,12504
american,adequate,12452
american,dangerous,12403
american,serious,12385
american,posse,12311
american,objective,12308
american,hard,12288
