word1,word2,freq
concerning,made,65968
concerning,said,46809
concerning,europe,41547
concerning,come,37409
concerning,make,34310
concerning,mean,33965
concerning,let,28938
concerning,bombing,28937
concerning,agreed,28320
concerning,united,27982
concerning,want,26926
concerning,remain,25394
concerning,lost,21849
concerning,armed,21848
concerning,know,21122
concerning,shooting,20454
concerning,established,18591
concerning,done,18587
concerning,asked,18530
concerning,become,17396
concerning,left,16918
concerning,believe,16780
concerning,working,16770
concerning,mr.,16181
concerning,russia,16001
concerning,china,15667
concerning,based,15325
concerning,take,15243
concerning,set,14746
concerning,training,14610
concerning,held,14602
concerning,taking,14471
concerning,hope,14469
concerning,pointed,14411
seen,said,14377
concerning,wanted,14130
concerning,go,14060
concerning,expressed,13871
concerning,keep,13844
concerning,used,13653
concerning,added,13511
concerning,hold,13084
concerning,end,13081
concerning,learned,13079
concerning,fighting,12938
concerning,including,12914
concerning,came,12913
concerning,accepted,12360
concerning,assured,12336
concerning,became,12319
concerning,trying,12314
concerning,assume,12313
concerning,thinking,12313
concerning,taken,12126
concerning,get,12123
concerning,thought,12056
concerning,met,12035
concerning,meeting,11949
concerning,planned,11689
concerning,add,11689
concerning,result,11558
concerning,known,11250
concerning,growing,10926
concerning,given,10783
concerning,concerned,10782
concerning,placed,10781
concerning,mandated,10586
concerning,proposed,10398
concerning,find,10161
concerning,supported,10157
concerning,considered,9964
concerning,closed,9963
concerning,operate,9963
concerning,continue,9859
seen,made,9741
concerning,seen,9649
britain,make,9557
concerning,opposed,9392
concerning,becoming,9392
concerning,giving,9391
concerning,trained,9390
concerning,moscow,9199
concerning,include,9199
concerning,say,8771
concerning,compared,8770
concerning,dropped,8768
concerning,destroyed,8768
concerning,carried,8767
concerning,fell,8767
concerning,help,8767
concerning,dwelling,8766
concerning,stand,8639
concerning,think,8630
concerning,included,8627
concerning,roosevelt,8626
concerning,trusteeship,8624
concerning,told,8441
concerning,explained,8434
concerning,approved,8434
concerning,continued,8431
concerning,seemed,8329
concerning,submitted,8326
britain,made,8288
concerning,stated,8240
concerning,began,8148
concerning,felt,8133
concerning,wished,8129
concerning,seems,8006
concerning,aim,8002
concerning,succeed,8002
concerning,protracted,8001
concerning,occupied,8000
concerning,recommend,8000
concerning,called,7942
concerning,replied,7939
seen,presented,7909
britain,said,7886
concerning,put,7814
concerning,turned,7808
concerning,allied,7743
concerning,suggested,7723
seen,told,7694
seen,make,7542
seen,wanted,7420
concerning,see,7241
concerning,reached,7239
concerning,requires,7237
concerning,show,7237
concerning,went,7237
concerning,brought,7237
concerning,reach,7236
concerning,estimated,7235
concerning,occur,7234
concerning,paid,7234
concerning,army,7234
concerning,leave,7234
seen,received,7193
concerning,received,7048
concerning,give,7042
concerning,maintained,7041
concerning,intended,6936
concerning,carry,6934
seen,come,6876
concerning,treated,6846
concerning,found,6635
seen,sent,6478
concerning,japan,6473
concerning,saying,6473
concerning,asking,6472
concerning,increasing,6472
concerning,peace,6470
concerning,promise,6469
concerning,stop,6469
concerning,eliminated,6469
concerning,accomplished,6469
concerning,bring,6468
concerning,korea,6468
concerning,vote,6468
concerning,drafting,6468
concerning,exaggerated,6468
concerning,prepare,6468
concerning,presented,6283
concerning,obtain,6277
concerning,delayed,6276
concerning,accept,6275
concerning,molotov,6167
concerning,issued,6081
concerning,adjourned,6080
concerning,carrying,5888
concerning,work,5870
concerning,returned,5868
concerning,authorized,5867
concerning,protect,5847
concerning,killed,5847
concerning,seeking,5846
concerning,reduced,5846
concerning,produce,5846
concerning,germany,5846
concerning,died,5845
concerning,maintaining,5845
concerning,appear,5845
concerning,kremlin,5845
concerning,fall,5845
concerning,missing,5844
concerning,vary,5844
concerning,equipped,5844
concerning,indiscriminate,5844
concerning,aimed,5844
concerning,matched,5844
concerning,measure,5844
concerning,tell,5844
concerning,tend,5844
concerning,cause,5844
concerning,bombed,5844
concerning,expanding,5844
concerning,counting,5844
concerning,extend,5844
concerning,mind,5844
concerning,joined,5844
concerning,knocked,5844
concerning,cooperating,5844
concerning,suffered,5844
concerning,maintains,5844
britain,europe,5776
seen,agreed,5711
britain,believe,5642
seen,take,5327
concerning,britain,5222
concerning,england,5083
concerning,determined,5082
concerning,required,5081
concerning,achieve,5081
concerning,informed,5081
concerning,require,5080
concerning,representing,5080
concerning,signing,5080
concerning,provide,5080
concerning,leading,5080
concerning,prepared,5080
concerning,offer,5079
concerning,looking,5079
concerning,improve,5079
concerning,waging,5079
concerning,operating,5079
concerning,built,5079
concerning,piled,5078
concerning,establish,5078
concerning,lose,5078
concerning,discovered,5078
concerning,permit,5078
concerning,affect,5078
concerning,achieving,5078
concerning,involved,5078
concerning,reckoned,5078
concerning,fought,5078
concerning,emphasized,5078
concerning,depending,5078
concerning,faced,5078
concerning,cost,5078
concerning,lie,5078
concerning,depend,5078
concerning,forced,5078
concerning,look,5078
concerning,prevented,5078
concerning,conclude,5078
concerning,destroys,5078
concerning,completed,5078
concerning,guided,5078
seen,came,5035
seen,say,4949
concerning,knew,4892
concerning,making,4890
concerning,declared,4887
concerning,realize,4886
concerning,allowed,4885
concerning,passed,4885
concerning,gathered,4884
concerning,recorded,4884
concerning,according,4781
concerning,acting,4778
concerning,proved,4777
concerning,appeared,4777
concerning,slave,4777
seen,japan,4557
seen,set,4447
britain,told,4433
concerning,going,4317
concerning,reported,4317
concerning,return,4316
concerning,violated,4316
concerning,gone,4315
concerning,produced,4315
concerning,lasting,4314
concerning,live,4314
concerning,remarked,4314
concerning,arising,4314
concerning,assumed,4314
concerning,assigned,4314
concerning,refused,4314
concerning,sought,4314
concerning,recognized,4313
concerning,administered,4313
concerning,consulted,4313
concerning,asia,4313
concerning,suffering,4313
concerning,discussed,4313
concerning,laughed,4313
concerning,forget,4313
concerning,december,4313
concerning,studied,4312
concerning,voted,4312
concerning,arranging,4312
concerning,appointed,4312
concerning,encourage,4312
concerning,withdrawal,4312
concerning,need,4312
concerning,disarming,4312
concerning,radar,4312
concerning,rehabilitated,4312
concerning,delivered,4312
concerning,attack,4312
concerning,talk,4312
seen,think,4291
seen,held,4227
seen,go,4183
seen,accepted,4170
concerning,took,4124
concerning,provided,4124
concerning,insisted,4122
concerning,regarding,4121
concerning,urged,4121
concerning,land,4120
